reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5aef74aa-bdb7-40c1-bcbb-0a59f3f21e6e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Por favor, deixem a opção de voltar para a versão anterior!!! o extrato da fatura que tinha as informações separadas por cartão no meu caso,o cartão do titular e do adicional, agora está tudo misturado, difícil de ver. Fora outras coisas que não consigo encontrar mais, enfim, está bonito, mas não ficou funcional! deveriam deixar as mesmas funcionalidades que tinha no outro.",1,38,7.1.0.0,2019-03-05 16:37:03,,,7.1.0.0
ce3bb6d7-11ec-4fee-83ee-e2ad24ad52d4,Jonatas Lopes,https://play-lh.googleusercontent.com/a-/ALV-UjU73WQU3q3TAJygDRei2gcQRPlaUbbkUJ88l4uiW0HL5w,"Decepcionado! Mano eu sair da minha cidade que não tem agência só pra desbloquear o app , fiz tudo certinho e apareceu que meu dispositivo tinha sido desbloqueado. Chego em casa tento entrar aparece pra desbloquear de novo, mano tô num ódio que vocês não sabem.",2,1,8.27.0.7,2023-04-10 15:01:15,"Olá, Jonatas! Para que a gente veja essa situação e lhe auxilie, por favor, nos acione numa de nossas páginas oficiais no Facebook(via Messenger), Twitter(via DM) ou Instagram(via Direct), enviando a hashtag #atendimentoBB, ou contate nosso SAC pelo 0800 729 0722.",2023-04-10 15:26:44,8.27.0.7
2371a9f6-b663-414e-94ec-8d3d907e0b3f,Camila Dantas,https://play-lh.googleusercontent.com/a-/ALV-UjVPfIJTVxidwyPfMXkYTkDwHjwJxq8JKpKtV55JYxnMPvTx,"Esse aplicativo fica dando erro o tempo todo, sem falar que tiraram a opção de fazer o pagamento adiantado de parcelas de empréstimo.",2,0,8.37.1.0,2023-06-30 03:12:26,"oBBrigado por sua avaliação e sugestões, Camila! Continuaremos a aperfeiçoar o aplicativo para melhorar sua experiência com o BB sempre! 💙💛",2023-06-30 11:59:08,8.37.1.0
45f1ce0e-e120-4818-84b9-0262a2a084f1,THIAGO !!!,https://play-lh.googleusercontent.com/a/ACg8ocKh2TUi7Aefu5IfF3jGPnJRpF4LNU7r6JEqJyg1KJlf=mo,"Prático, seguro e intuitivo. É uma mão na roda, principalmente nesses tempos de isolamento! Em alguns boletos físicos, ele não consegue ler o código de barras e em outros sim, e tbm não está lendo nenhum código de barra digital de boletos q chegam por email . Fora essas pequenas dificuldades, o app é muito bom e eu recomendo!",5,91,7.25.0.0,2020-08-05 18:23:27,,,7.25.0.0
6f62796c-3ae4-488a-a63c-98acada0745b,Andreia Amaral,https://play-lh.googleusercontent.com/a-/ALV-UjWBNxgd8POGhSBXAXiikS9Xq3Vrad59NrBOqzdUz4BE9YtJ,muito bom trabalhar com o banco do Brasil tenho conta a muito tempo na mesma agência!! Parabéns,5,0,8.39.3.0,2023-07-21 00:01:46,"Que bacana ler isso, a gente fica muito feliz em saber da sua satisfação! Conte com o BB #PraTudoQueVoceImaginar 💛💙",2023-07-21 00:29:51,8.39.3.0
a6bc7677-158e-452c-96d5-270d5fb90230,Levi Bessa Muñoz,https://play-lh.googleusercontent.com/a-/ALV-UjUAJDTUHS6uFJdenfohOOWIHhKWI8d9rHv6mTXy6eQbL6c,"O banco tem se mostrado muito eficiente ultimamente, tudo funcionando perfeitamente.",5,0,8.44.1.0,2023-09-21 03:25:37,"Levi, agradecemos sua avaliação. Conte com a gente #PraTudoQueVoceImaginar 💛💙
",2023-09-21 10:12:59,8.44.1.0
67c15c13-141b-427f-8a1d-4b35771ad0b6,Jeová matos dos santos,https://play-lh.googleusercontent.com/a/ACg8ocLWRACRrdYEHbHYah021teKq4HhByXtkf5z1v696LsT=mo,Que pena app e bom mais tem muitas limitações podia se mais completo exemplo podia depositar e sacar sem limites pix também podia ter um limite maior já que pra abrir a conta corrente axije muita burocracia de documentos,5,0,8.34.0.4,2023-06-05 17:22:58,"Nos chame na DM Twitter, ou no Messenger Facebook, ou DM Instagram com #atendimentobb e seu CPF lá consigo ver o que aconteceu e te ajudar Jeová Matos!",2023-06-05 17:26:41,8.34.0.4
b9283258-f6c2-4743-9e46-75c6346d464b,Júlio Marcos,https://play-lh.googleusercontent.com/a-/ALV-UjWpGkdWY3a6NWJjkjaFjs9vy1LgPeE0_de98L2UVuBldb2Q,"Nenhum problema pode ser solucionado pelo aplicativo? É incrível como o intuito de um app como esse é ""facilitar"" a vida do cliente, mas consegue ser uma dor de cabeça enorme. Há mais de dois meses eu tento cancelar o serviço de mensagens (que é cobrado 5,00 mensalmente) e não consigo. Perdi meu cartão e também não consigo solicitar a 2° via pelo aplicativo! Enfim, é uma burocracia enorme e sempre a solução é ir em uma agência esperar por horas até ser atendido. BB, trabalhando por você!",1,135,8.10.1.1,2022-11-02 19:12:44,"Olá, Júlio! Para verificarmos melhor o seu caso, por favor, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger), Twitter (via DM) ou Instagram (via Direct), com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722
",2022-11-03 13:04:33,8.10.1.1
fa71078c-97ac-4f89-8ee5-b565fed6ddd1,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A nova versao (abril/2019) ficou horrivel. carregamento muito lento. E interface ruim, dificil acesso às funções. A tela do extrato de conta corrente está poluída. A parte fixa ocupa mais de um terço do espaço e a visualização da movimentação fica ruim. A nova versão é um retrocesso.",2,1,7.3.0.5,2019-05-07 17:10:50,,,7.3.0.5
c7161987-31c7-4103-8358-0b852c056e1b,Weliton De Bortoli Alves,https://play-lh.googleusercontent.com/a/ACg8ocLDSHj-NDC1k154NkkScG2IqeRk0VzIJAOcEA5oOLkH=mo,Aplicativo tá sempre dando bug quando tento pagar boletos.,3,0,8.44.1.0,2023-09-13 23:42:10,"Olá, Weliton. Pra gente verificar seu caso, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via Direct), com #atendimentoapp.",2023-09-13 23:50:52,8.44.1.0
c3d6904f-0a53-43ef-9b1d-a4b44ce141e6,Gisele Silva,https://play-lh.googleusercontent.com/a/ACg8ocIhIF9C-xFfYQn8mDktJF7S7pVKPCLDhes9raKKcRc=mo,"Aplicativo péssimo! Um ano para abrir Trava demais, tá péssimo! Agora os juros não trava, vem com tudoo.",1,1,8.32.0.2,2023-05-16 14:29:23,"Nos chame na DM Twitter, ou no Messenger Facebook, ou DM Instagram com #atendimentobb e seu CPF lá consigo ver o que aconteceu e te ajudar Gisele Silva!",2023-05-16 15:34:38,8.32.0.2
2c157764-ed2a-4626-9295-37be7fca6405,Huanna Leticia Rocha,https://play-lh.googleusercontent.com/a-/ALV-UjXm0TmAZBOzOytpwEFHhEkyN-df8BS1NzZc2ileGCFve7A0,"não consigo criar pix simplesmente porque a página não carrega. não só a do pix, mas todas as outras funções. fica carregando infinitamente.",1,0,8.33.0.3,2023-05-18 21:42:19,"Olá, Huanna! Para que possamos te ajudar, por favor, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via Direct), com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Te esperamos!",2023-05-18 22:16:47,8.33.0.3
e69c3884-48a4-4250-a02d-8e94b4d18eed,Francisco Braz de Macêdo Neto,https://play-lh.googleusercontent.com/a-/ALV-UjUw1gbypul4sN9w4934PM_SshKnTsTh05H6Ngv_ue5O_li9,"Há muitos pontos positivos, mas por exemplo, resumir tudo ao mundo digital não é o ideal. Deve existir essa super modernidade, e eu sou super fã de tecnologia, mas a opção humana deve sempre existir e ser de fácil acesso. Desde as tenebrosas ligações telefônicas com atendimento robótico que esse defeito se perpetua. Terrível!",4,4,7.26.8.1,2020-09-03 21:56:32,"Oi! Para que eu possa tratar a sua critica, entre em contato comigo através de um dos canais abaixo:
- bb.com.br/atendimento 
- SAC: 0800 729 0722; 
- Central de Relacionamento BB: 40040001 (capitais e regiões metropolitanas) ou 0800 729 0001 (demais localidades).
Estou aguardando seu contato. 💛💙",2020-09-04 12:10:13,7.26.8.1
48ac56bf-bea6-429a-bcdf-f9aca9aed4b8,Gabriel Dos Santos Bezerra,https://play-lh.googleusercontent.com/a-/ALV-UjUCON1lsQM9b4wtPtxZN1PxvkFIx4udZewNu943X37j6JY,"Péssimo APP fica dando erro quando eu tento criar minha conta,eu não consigo criar uma conta APP horrível esse,fica saindo do aplicativo quando coloco meu cpf,por favor ajeitem issoooooo",1,0,8.37.1.0,2023-06-26 19:17:04,"Olá, Gabriel! Para verificarmos melhor o seu caso, favor, nos chame por uma das páginas oficiais do BB no Facebook Messenger, Twitter DM ou Instagram Direct, com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-06-26 19:27:09,8.37.1.0
608f17bd-4c57-4d2a-a289-5a0d4d12cee5,Victor Costah,https://play-lh.googleusercontent.com/a-/ALV-UjUAf4vCKtqkbcOex5pgTz0ZX2W-o2Qr2hAkO99FIjA3R5I,"Toda vez que tento habilitar meu dispositivo, com o reconhecimento facial, o app fecha",1,0,8.44.1.0,2023-09-04 01:18:28,"Victor Costah, para liberar o dispositivo, realize os procedimentos informados no link https://www.bb.com.br/site/pra-voce/seguranca/liberacao-de-dispositivo-pf/#/",2023-09-04 12:09:35,8.44.1.0
710dd2ff-ed9d-45dc-8622-da635bf5f762,Usuário Restrito,https://play-lh.googleusercontent.com/a-/ALV-UjVZ2g5XGaBnucUFeT2LcHqzHARz-8Cr-JqreIg322rbmZs,Aplicativo muito ruim já foi melhor demora muito tempo só oscilando com o ícone do Banco cancelado minha conta não é a primeira vez que isso acontece comigo,1,0,8.33.0.3,2023-05-26 01:51:05,"Olá! Lamentamos pela sua experiência com o App 😔. Saiba que a todo momento estamos nos esforçando para entregar melhores experiências em nossos produtos e serviços. Caso precise de ajuda, nos chame pelos nossos canais de atendimento, disponíveis em bb.com.br/atendimento",2023-05-26 11:24:51,8.33.0.3
4bfe5705-1143-406f-9343-524e3795f8b2,Carvalho Gabriel (Coronel),https://play-lh.googleusercontent.com/a-/ALV-UjUKrF5363lZcILzzjWHxtY5N1nWO1pGq3lZ5CXhBTWv9hNK,Excelente as opcoes que temos para manuseio. Seguranca ate hoje sem problemas,5,0,8.43.0.3,2023-08-16 00:10:15,💛💙,2023-05-31 20:45:23,8.43.0.3
9deae51f-38f7-410e-8d61-d2452fcc9ed4,Ramon Moreira,https://play-lh.googleusercontent.com/a-/ALV-UjWgbJOQawBtnUuiAmtYmwsNLHaL41F8VrQ7B-ZZqmc8c7s,"Nos últimos dias tem sido difícil usar o APP. Cai toda hora, fala que não estou logado, não consigo finalizar transações.",1,1,8.28.0.2,2023-04-23 00:23:02,"Lamentamos pela sua experiência com o APP 😔 Gostaríamos de conversar com você para saber mais detalhes. Nos envie uma mensagem com a #atendimentoapp em nosso perfil oficial no Facebook (via Messenger), Twitter ou Instagram (via DM). Se preferir, nos chama pelos nossos outros canais de atendimento, disponíveis no portal bb.com.br/atendimento
",2023-04-23 13:45:00,8.28.0.2
990ec4a2-b78d-4cca-9c07-60e34a28ff67,Geyson Rodrigues,https://play-lh.googleusercontent.com/a/ACg8ocKYSX-t8BTKIREdeDKOrZTQvHPNvhhki8w-ntUbsRzAqOo=mo,"App parece se bom, porém sempre quando chega na parte de tira e a selfie ele chega perto do final e trava e volta para o começo assim fica ruim oara fazer a conta",3,0,8.38.0.1,2023-07-04 22:38:30,"Olá, Geyson! Para verificarmos melhor o seu caso, por favor, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via Direct), com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!

",2023-07-04 23:24:46,8.38.0.1
5b4df3e3-aa43-472b-a3df-1a091af0f788,José Ronaldo,https://play-lh.googleusercontent.com/a/ACg8ocJiFmeBAEAco51jbBZZSNr49tqQBTtOds1_ua5R9V6T=mo,"O app quando eu consigo entrar,até que é bom!mais tá difícil de conseguir.",2,0,8.41.0.0,2023-08-03 17:14:22,"Olá, José! Para que a gente veja essa situação e lhe auxilie, por favor, nos acione em uma de nossas páginas oficiais no Facebook(via Messenger), ou Instagram(via Direct), enviando a hashtag #atendimentoapp, ou contate nosso SAC pelo 0800 729 0722.",2023-08-03 17:17:54,8.41.0.0
988355a4-e37d-40c4-8a5b-a2ca33366999,Felipe Bussamara,https://play-lh.googleusercontent.com/a/ACg8ocJY1f6p8_jBD93imvPCXLfN0FzSUpcouhvyq33bF-gK=mo,"Meu deus, o app está ótimo, simples mais estava atendendo minha necessidade, agora formatei meu celular, instalei os app de banco dinovo, e o único que está dando problema é o app do BB, demoro um mês pra chega o SMS de ativação",1,1,8.27.0.7,2023-04-06 19:00:48,"Olá, Felipe! Se ainda não conseguiu ativar, por favor, nos chame por uma das páginas oficiais do BB: Facebook (via Messenger), Twitter (via DM) ou Instagram (via Direct), com a #atendimentoapp, ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!
",2023-04-06 20:58:47,8.27.0.7
7171408b-25b9-41cd-b1fa-2471c9b20caa,William Aguiar,https://play-lh.googleusercontent.com/a-/ALV-UjUITCWiRN6Y6CYya00dgpHxxqxRKijYpTJzDC2Y-xD0mzVP,"Não estou conseguindo desbloquear o cartão. Aparece a opção, mas desde a última atualização não funciona.",1,4,8.38.0.1,2023-07-13 21:23:39,"Olá, William Aguiar! Para verificarmos melhor o seu caso, favor, nos chame por uma das páginas oficiais do BB no Facebook Messenger, Twitter DM ou Instagram Direct, com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-07-13 21:26:52,8.38.0.1
c4d6bde2-2e58-4d2c-bb6f-3a139eb4bd6e,Márcio Bezerra,https://play-lh.googleusercontent.com/a-/ALV-UjWlelyPLnU970venVqjeVHTb7ffIg9dvj1zWKStejD-dvXN,"Funcionava bem, era estável, mas o app ficou ruim. Eu não consigo enviar mensagens pelo chat ao meu gerente. Quando avança no espaço da barra de digitação, o app trava. Quando eu volto ao app, parte da mensagem é enviada e não toda. Resultado, eu tive que enviar várias mensagens curtas. Além disso, por esse problema, o telefone esquenta. Quando eu saio do chat, a temperatura volta ao normal.",3,662,8.20.1.0,2023-02-24 17:16:46,"Olá, Márcio Bezerra! Para verificarmos melhor o seu caso, por favor, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger), Twitter (via DM) ou Instagram (via Direct), com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-02-24 17:35:03,8.20.1.0
7cbab32d-0599-4ac8-bb0b-0031a5c9a5b8,Leonardo Ramos,https://play-lh.googleusercontent.com/a-/ALV-UjXfNGVbndNkgOlAs1aE6cToizCLa1UpBcOArpggLb18KPI,"Edit: Bug corrigido. Obrigado! Bug gráfico ao alternar da tela inicial pra tela de pagamento e vice-versa. A tela fica ""tremendo"" por alguns instantes. Samsung Note 10 Plus e Android 10. Edit: Notei que ocorre apenas quando acesso a opção de pagamentos (esq da tela inicial) e quando volto pra tela inicial, aí estabiliza. É como se a tela do app fosse maior que a tela do note e ""pulasse"". Opinião de leigo, acho que há conflito do leitor com o tamanho da tela de 6.8 pol.",5,53,7.22.0.4,2020-06-04 15:30:11,Oi! Agradeço muito pela sua colaboração. Vou repassar seu problema para que a área responsável possa analisar. Mantenha o app atualizado por conter correções e novas funcionalidades. Tenha um ótimo dia.  🙂,2020-04-02 12:05:17,7.22.0.4
f13d3a1d-0640-4925-b31f-9636077974b1,cassiano navarro,https://play-lh.googleusercontent.com/a/ACg8ocIC_ALTYbaA9ZOkLsbrPjpguOVQ8m8y6hXyJvlT-FaR=mo,"Funciona muito bem. Tem só um bug na hora de enviar um comprovante por whatsapp, por exemplo, você escolhe o formato da imagem, depois escolhe como mandar, depois tem que escolher de novo o formato da imagem, depois escolher whatsapp de novo... mas uma hora acaba indo. De qualquer forma tem que verificar essa inconsistência, pois deve haver um pequeno erro de programação.",5,1,7.26.4.0,2020-08-25 13:38:05,,,7.26.4.0
b6f0cca6-de43-43b1-9ae6-4dc1fa42e923,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A nova versão do APP ficou muito bonita e mas funcional em vários detalhes que antes faziam falta. A única coisa que está deixando a desejar foi a regressão em alguns pontos: •login muito demorado e com a opção de logar em contas de pessoas diferentes menos pratica(desnecessário esconder os outros usuários na interface); •falta do menu flutuante com os atalhos de print (muito bom para salvar extratos como o  do FGTS), o botão home. Demora muito pra fazer o login. Mesmo com a internet banda larga.",2,1,7.2.2.1,2019-03-25 23:12:44,,,7.2.2.1
22bfb50b-70c6-4c62-81c7-fcea08843f13,EV.MARCOS MAJUH,https://play-lh.googleusercontent.com/a-/ALV-UjWMo9wuw-gWaMahGUGtRFuj9-6gv9DRBQWmOGfom2hkST0,Sempre que tenho fazer o reconhecimento facial pra abrir a conta o aplicativo fecha e da erro,1,0,8.39.3.0,2023-07-15 09:55:51,"Lamentamos pela sua experiência com o APP 😔 Para verificarmos, nos chama pelas páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via DM), iniciando a conversa com #atendimentoapp. Se preferir, pode nos chamar por qualquer outro dos nossos canais de atendimento, disponíveis em nosso portal bb.com.br/atendimento.
",2023-07-15 13:19:53,8.39.3.0
bb81a035-460e-48a6-8c25-162f8a4a5555,Rodrigo Nascimento,https://play-lh.googleusercontent.com/a-/ALV-UjWhniuMvAuzZMJTlgySCEifCyrSuU4-MEl-lJZykca5iw,Não consigo fazer o upgrade...da erro pq diz que o app está desatualizado. E aqui não tenho nenhuma atualização pendente.,4,0,8.37.1.0,2023-06-27 01:24:47,"Olá! Para ajudarmos da melhor forma, por favor, nos acione pelas páginas oficiais do BB no Facebook (Messenger) ou Instagram (Direct) com a #atendimentoAPP. Aguardamos seu contato!",2023-06-27 10:57:31,8.37.1.0
4b8fe594-68f3-431a-8f48-8cd4154c629e,Leno Nunes,https://play-lh.googleusercontent.com/a-/ALV-UjXh_LWlrU3gvic6aJF7tnSCvhEe7UXSgkwhXT1W10i8yaQ,"O aplicativo é bonito, porém, a exibição de saldo disponível deveria ser maior a numeração. Removeria as opções: consórcio, empréstimo e seguro e o SALDO DISPONÍVEL ficaria centralizado no top com uma exibição de SALDO DISPONÍVEL com uma fonte maior e com um fundo azul. Ficaria muito bonito.",3,2,7.30.5.1,2023-07-22 05:55:50,"Muito oBBrigado por sua sugestão, Leno! Vamos encaminhar para área responsável avaliar. Conte conosco #PraTudoQueVoceImaginar 💛💙",2023-07-22 12:46:52,7.30.5.1
0c856b22-7f5f-44cd-be5b-3ce9fcb43201,Jarley Moreira,https://play-lh.googleusercontent.com/a-/ALV-UjU1XO3jQNo1pA1XN57tBSbRtBpuqkOXT6lyyR1sxiEy_wdc,O aplicativo nem abre direito não aparece as opções!,1,0,8.39.3.0,2023-07-16 16:09:49,"Olá, Jarley! Para que a gente veja essa situação e lhe auxilie, por favor, nos acione em uma de nossas páginas oficiais no Facebook(via Messenger), ou Instagram(via Direct), enviando a hashtag #atendimentoBB, ou contate nosso SAC pelo 0800 729 0722.",2023-07-16 16:45:45,8.39.3.0
6bb9b7f5-84c8-46c2-abaa-eb05591368d0,Lauro Appel Jr,https://play-lh.googleusercontent.com/a/ACg8ocLobK-mHrh2UaASWq5BuBi1ZuzCxxd3wRXFlslDcUTP=mo,"Péssimo aplicativo. Não suporta momentos de pico de acesso. Um aplicativo decente é aquele em que podemos contar em 100% do tempo. Em (frequentes) momentos de inutilidade, ao pressionarmos um botão, incontáveis segundos se passam, até o comando ser efetivado, isso quando não trava de vez. Enquanto isso, o celular funcionando normalmente, provando não ser problema de hardware do usuário.",1,712,7.49.1.0,2021-12-16 14:42:05,"Oi, quero ajudar! Me chame pela DM do Twitter ou Messenger do Facebook, via WhatsApp: (61) 4004-0001 ou ainda pelo SAC: 0800-729-0722.
Conheça os demais canais de atendimento em: bb.com.br/atendimento
Conte comigo! 💛💙",2021-12-16 15:04:16,7.49.1.0
b59764b3-9086-409e-aa35-d27fef38f905,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nessa versão não é possível visualizar / controlar os gastos do cartão de crédito por adicional, nem mesmo após o fechamento da fatura. Antes as transações vinham separadas por adicional com os gastos parciais, agora tem que clicar em cada lançamento pra ver o número do cartão. E não tem um totalizador dos gastos de cada adicional. Espero que resolvam o quanto antes, pois regrediu nesse aspecto e pra mim tá sendo um saco porque quando preciso da informação não tenho um desktop disponível.",1,1,7.2.2.1,2019-03-24 12:16:03,,,7.2.2.1
bcbe76b1-100e-40ee-ad8e-0aaf942ce1f9,Gilson Geraldo Soares de Oliveira Júnior,https://play-lh.googleusercontent.com/a/ACg8ocL1M-ybea32HY32_kmGTzzFNz3kWeA6OO3JJV1xnVwK=mo,"Dentre os aplicativos de bancos públicos é o mais eficiente. Atende bem as expectativas, além disso me permite fazer inúmeras transações. Ainda, falta maior integração com os gerentes individuais. Talvez, a demanda seja alta para que o tempo de resposta seja adequado. Porém, as vantagens e facilidades do aplicativo superam os pontos falhos.",4,12,7.21.0.5,2020-05-12 20:59:13,Oi !Gilson Geraldo Li seu comentário e fiquei feliz com o elogio!🙂 Gostaria de saber: o que posso fazer para que sua experiência seja ainda melhor? Fico esperando sua resposta aqui.,2020-05-29 20:53:18,7.21.0.5
389cbf74-67c7-4e7a-83ce-b4c78cf88b25,Rafael Costa D'Avila,https://play-lh.googleusercontent.com/a-/ALV-UjWEPRhz26VBWAiVpYr8pVBbV1QS-ABnH2MsKPFwjSUZbtg,"O que se esperar de um banco público? Nada é isso que ele oferece de diferente dos outros, vive dando bug, a dias não consigo pelo app cadastrar uma simples chave do pix meu celular, o suporte nada faz, pelo watts, nem respondem,por telefone sem opção para falar sobre o assunto, enfim só mais um banco sem nada de diferente, nem na própria agência o funcionário conseguiu resolver meu problema...kkk piada, agora se não bastasse não consigo fazer Pix diz que eu excedi o limite diário,sem ter feito",1,1,8.38.0.1,2023-07-10 19:29:23,"Olá, Rafael Costa! Para verificarmos melhor o seu caso, favor, nos chame por uma das páginas oficiais do BB no Facebook Messenger, Twitter DM ou Instagram Direct, com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-07-10 21:18:19,8.38.0.1
2749c699-a3d2-4e65-b73e-f43e5c8f6296,Natália Ayumi,https://play-lh.googleusercontent.com/a-/ALV-UjV8kfqBCIPMP7sqG51uGgh5dKxOqtwiuHZphBRjaakCy-o-,"Tive problemas para fazer o login e tive de desinstalar. O App ficou muuito lerdo depois da atualização e tive problemas com meu cartão ( não sei se está relacionado) de falar que eu excedi o saque do cartão, para compras em débito, sendo que no mês eu não tinha feito quase nenhum. Aconteceu algum problema com o sistema de vcs e o app em si. Queria muito que resolvesse logo.",2,152,8.15.3.0,2022-12-30 14:52:41,,,8.15.3.0
7352cdb3-0be3-4966-9e9f-c847957c1450,Josimar da Silva Santos,https://play-lh.googleusercontent.com/a-/ALV-UjWrABw0xw_2EkzuYxH1bMbloZmd9yr-xX7S7_poERbZMWo,"Parei de receber notificações sobre Pix antes estava normal, no aparelho está tudo ativado, não sei o que aconteceu favor resolver.",4,1,8.34.0.4,2023-05-29 14:04:02,"Olá! Para verificarmos melhor o seu caso e te orientar, por favor, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via Direct), com a #atendimentoapp ou ligue no SAC BB, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-05-29 14:21:28,8.34.0.4
cf39cec0-2ac6-436b-b588-7cb6f9bb6d3a,Douglas Pereira Ferreira,https://play-lh.googleusercontent.com/a-/ALV-UjU6mXGsU7KxFCPKB80F-ORpAmgJHSQjf9BuEzYFzVJ-QGkb,tá fechando no meio do uso e bloqueia muito rápido,3,0,8.44.1.0,2023-09-01 18:37:52,"Olá, Douglas Pereira! Para verificarmos melhor o seu caso, favor, nos chame por uma das páginas oficiais do BB no Facebook Messenger ou Instagram Direct, com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-09-01 19:05:13,8.44.1.0
3f69cec7-c033-4d58-80c5-7a6f8bd55a3e,Odair Ribeiro da Costa,https://play-lh.googleusercontent.com/a/ACg8ocJhO7WaTP1LRpWY7GrgpWTrgkc1HWnGPITQoV1w1pYH=mo,Péssimo aplicativo. Lento e oculta as informações importantes. Uma luta para entender . Muito insatisfeito,2,1,8.33.0.3,2023-05-25 15:04:41,"Olá! Lamentamos pela sua experiência com o App 😔. Saiba que a todo momento estamos nos esforçando para entregar melhores experiências em nossos produtos e serviços. Caso precise, nos chame pelos nossos canais de atendimento, disponíveis em bb.com.br/atendimento",2023-05-25 16:14:24,8.33.0.3
f685fb30-7d61-42f9-867d-5d9c76e4cd4c,lêda Cristhianny,https://play-lh.googleusercontent.com/a/ACg8ocJDiyrJ8zkNgYl8HtGFpuKjoXhePFR8rUNXsOpePaO-=mo,"muitas falhas ,tem horas que qro fazer um pagamento demora muito pra logar,e pra efetuar a transação,tem casos que até desisto por conta da demora",2,0,8.38.0.1,2023-07-05 16:42:46,"Olá, Lêda Cristhianny! Para verificarmos melhor o seu caso, favor, nos chame por uma das páginas oficiais do BB no Facebook Messenger, Twitter DM ou Instagram Direct, com a #atendimentoapp ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!",2023-07-05 17:01:26,8.38.0.1
1b507392-7335-4557-97f4-0b64769b66f4,Isabel Cristina da Silva Beserra,https://play-lh.googleusercontent.com/a/ACg8ocL-3tiuPZrlMnbqKaJ1nK3dBNyyYMEB3ol1ePKa74Xv=mo,"Se for uma urgencia a pessoa morre, que demora pra abrir o aplicativo, todo dia tem mensagem de erro. Pior app de banco.",1,1,8.31.0.2,2023-05-10 19:38:52,"Identificamos vários pontos de melhoria para deixar o App ainda mais prático, seguro e com uma experiência de uso leve e intuitiva. Quando precisar, nos chame por uma das páginas oficiais do BB: Facebook (via Messenger) ou Instagram (via Direct), com a #atendimentoapp, ou ligue no SAC, no telefone 0800-729-0722. Ficamos no seu aguardo!
",2023-05-10 20:01:15,8.31.0.2
57c01594-5e53-407d-bd5b-73154f894ca3,Isaque Almeida,https://play-lh.googleusercontent.com/a-/ALV-UjVYTYMR1jAAL-D7PwsVBcTCduFRycizxkyfQukzQm4m2w,O App continua muito instável. Para baixar um simples comprovante de pagamento é necessário inúmeras tentativas! Haja paciência,2,0,8.38.0.1,2023-07-10 14:37:29,,,8.38.0.1
1360710f-854f-4ac4-97ba-9a5e79e3a63b,Mara Albuquerque,https://play-lh.googleusercontent.com/a-/ALV-UjVaCzHN2TNtqrBcRxTZ_8mmESwJ5s7hjhm-pi95jpn-wx4,"Acho muito bom. Prático. Seguro. Nunca vi melhor. Se tiver algo pra fazer, tipo desbloquear ou aumentar limite são coisas simples que se faz 1 x caixa eletrônico ou quando se troca de aparelho celular. Por isso seguro. Nunca tive dificuldades. Tem outros banco que é tão burocrático que deixa a pessoa nervosa. Excesso de informações. Este do BB é simples e seguro.",5,145,7.23.0.7,2020-07-05 19:34:58,,,7.23.0.7
